Total ETFs: 1000
  [37/50] NELS... 132 rows
  [37/50] NEMD... 177 rows
  [37/50] NEMG... 109 rows
  [37/50] NERD... 501 rows
  [37/50] NETG... 109 rows
  [37/50] NETL... 502 rows
  [37/50] NEWZ... 501 rows
  [37/50] NFEB... 308 rows
  [37/50] NFLP... 502 rows
  [37/50] NFLT... 501 rows
  [37/50] NFLU... 394 rows
  [37/50] NFLW... 214 rows
  [37/50] NFLY... 501 rows
  [37/50] NFRA... 501 rows
  [37/50] NFRX... 59 rows
  INSERT ERROR for NETL: 400 {"code":"PGRST102","details":null,"hint":null,"message":"Empty or invalid json"}
  INSERT ERROR for NFLP: 400 {"code":"PGRST102","details":null,"hint":null,"message":"Empty or invalid json"}
  -> Inserted 5757 rows (37/50 batches, 890s elapsed)
  [38/50] NFTY... 501 rows
  [38/50] NFXL... 390 rows
  [38/50] NFXS... 390 rows
  [38/50] NGHT... 13 rows
  [38/50] NHYM... 315 rows
  [38/50] NIHI... 152 rows
  [38/50] NIKL... 501 rows
  [38/50] NIOG... 87 rows
  [38/50] NITE... 461 rows
  [38/50] NIXT... 407 rows
  [38/50] NJAN... 501 rows
  [38/50] NJNK... 410 rows
  [38/50] NJUL... 501 rows
  [38/50] NJUN... 475 rows
  [38/50] NLR... 501 rows
  [38/50] NLSI... 93 rows
  [38/50] NMAR... 289 rows
  [38/50] NMAY... 247 rows
  [38/50] NMB... 406 rows
  [38/50] NMBL... 119 rows
  -> Inserted 6759 rows (38/50 batches, 912s elapsed)
  [39/50] NNEX... 112 rows
  [39/50] NNOV... 369 rows
  [39/50] NOBL... 501 rows
  [39/50] NOCT... 501 rows
  [39/50] NODE... 238 rows
  [39/50] NOEQ... 24 rows
  [39/50] NORW... 501 rows
  [39/50] NOVM... 358 rows
  [39/50] NOVP... 249 rows
  [39/50] NOVZ... 501 rows
  [39/50] NOWL... 197 rows
  [39/50] NPFE... 32 rows
  [39/50] NPFI... 501 rows
  [39/50] NRES... 501 rows
  [39/50] NRGD... 296 rows
  [39/50] NRGU... 296 rows
  [39/50] NRSH... 501 rows
  [39/50] NSEP... 412 rows
  [39/50] NSI... 501 rows
  [39/50] NTSE... 501 rows
  -> Inserted 7092 rows (39/50 batches, 934s elapsed)
  [40/50] NTSI... 501 rows
  [40/50] NTSX... 501 rows
  [40/50] NUAG... 501 rows
  [40/50] NUBD... 501 rows
  [40/50] NUDM... 501 rows
  [40/50] NUDV... 501 rows
  [40/50] NUEM... 501 rows
  [40/50] NUG... 109 rows
  [40/50] NUGO... 501 rows
  [40/50] NUGT... 501 rows
  [40/50] NUGY... 108 rows
  [40/50] NUHY... 501 rows
  [40/50] NUKZ... 501 rows
  [40/50] NULC... 501 rows
  [40/50] NULG... 501 rows
  [40/50] NULV... 501 rows
  [40/50] NUMG... 501 rows
  [40/50] NUMI... 315 rows
  [40/50] NUMV... 501 rows
  [40/50] NURE... 501 rows
  -> Inserted 9049 rows (40/50 batches, 958s elapsed)
  [41/50] NUSA... 501 rows
  [41/50] NUSB... 501 rows
  [41/50] NUSC... 501 rows
  [41/50] NVBT... 501 rows
  [41/50] NVBU... 369 rows
  [41/50] NVBW... 501 rows
  [41/50] NVD... 501 rows
  [41/50] NVDD... 501 rows
  [41/50] NVDG... 340 rows
  [41/50] NVDL... 501 rows
  [41/50] NVDO... 176 rows
  [41/50] NVDQ... 501 rows
  [41/50] NVDS... 501 rows
  [41/50] NVDU... 501 rows
  [41/50] NVDW... 297 rows
  [41/50] NVDX... 501 rows
  [41/50] NVDY... 501 rows
  [41/50] NVII... 229 rows
  [41/50] NVIR... 501 rows
  [41/50] NVIT... 108 rows
  -> Inserted 8533 rows (41/50 batches, 982s elapsed)
  [42/50] NVOH... 325 rows
  [42/50] NVOX... 348 rows
  [42/50] NVTX... 158 rows
  [42/50] NVYY... 239 rows
  [42/50] NXTE... 501 rows
  [42/50] NXTG... 501 rows
  [42/50] NXTI... 501 rows
  [42/50] NYF... 501 rows
  [42/50] NYM... 114 rows
  [42/50] NZAC... 501 rows
  [42/50] NZUS... 501 rows
  [42/50] OACP... 501 rows
  [42/50] OAEM... 501 rows
  [42/50] OAIM... 501 rows
  [42/50] OAKM... 348 rows
  [42/50] OALC... 501 rows
  [42/50] OARK... 501 rows
  [42/50] OASC... 466 rows
  [42/50] OBIL... 501 rows
  [42/50] OBND... 501 rows
  -> Inserted 8511 rows (42/50 batches, 1006s elapsed)
  [43/50] OBOR... 501 rows
  [43/50] OBTC... 501 rows
  [43/50] OCIO... 501 rows
  [43/50] OCTB... 133 rows
  [43/50] OCTH... 501 rows
  [43/50] OCTJ... 501 rows
  [43/50] OCTM... 378 rows
  [43/50] OCTP... 485 rows
  [43/50] OCTT... 501 rows
  [43/50] OCTU... 392 rows
  [43/50] OCTW... 501 rows
  [43/50] OCTZ... 501 rows
  [43/50] ODDS... 501 rows
  [43/50] ODHY... 207 rows
  [43/50] ODTE... 16 rows
  [43/50] OEF... 501 rows
  [43/50] OEFA... 501 rows
  [43/50] OGIG... 501 rows
  [43/50] OGSP... 501 rows
  [43/50] OIH... 501 rows
  -> Inserted 8625 rows (43/50 batches, 1030s elapsed)
  [44/50] OILD... 501 rows
  [44/50] OILK... 501 rows
  [44/50] OILT... 501 rows
  [44/50] OILU... 501 rows
  [44/50] OKLL... 211 rows
  [44/50] OKLS... 102 rows
  [44/50] OKTG... 109 rows
  [44/50] OMAH... 287 rows
  [44/50] OMFL... 501 rows
  [44/50] OMFS... 501 rows
  [44/50] OND... 501 rows
  [44/50] ONDG... 71 rows
  [44/50] ONDL... 80 rows
  [44/50] ONDU... 71 rows
  [44/50] ONEH... 59 rows
  [44/50] ONEO... 501 rows
  [44/50] ONEQ... 501 rows
  [44/50] ONEV... 501 rows
  [44/50] ONEY... 501 rows
  [44/50] ONEZ... 309 rows
  -> Inserted 6810 rows (44/50 batches, 1053s elapsed)
  [45/50] ONLN... 501 rows
  [45/50] ONOF... 501 rows
  [45/50] OOSP... 501 rows
  [45/50] OPEG... 92 rows
  [45/50] OPER... 501 rows
  [45/50] OPEX... 126 rows
  [45/50] OPPE... 501 rows
  [45/50] OPPJ... 501 rows
  [45/50] OPTZ... 501 rows
  [45/50] ORBX... 8 rows
  [45/50] ORCS... 107 rows
  [45/50] ORCU... 107 rows
  [45/50] ORCX... 304 rows
  [45/50] ORLG... 69 rows
  [45/50] ORO... 130 rows
  [45/50] ORR... 320 rows
  [45/50] OSCG... 117 rows
  [45/50] OSCV... 501 rows
  [45/50] OSCX... 146 rows
  [45/50] OSEA... 501 rows
  -> Inserted 6035 rows (45/50 batches, 1075s elapsed)
  [46/50] OTGL... 197 rows
  [46/50] OUNZ... 501 rows
  [46/50] OUSA... 501 rows
  [46/50] OUSM... 501 rows
  [46/50] OVB... 501 rows
  [46/50] OVF... 501 rows
  [46/50] OVL... 501 rows
  [46/50] OVLH... 501 rows
  [46/50] OVM... 501 rows
  [46/50] OVS... 501 rows
  [46/50] OVT... 501 rows
  [46/50] OWNB... 283 rows
  [46/50] OWNS... 501 rows
  [46/50] OZEM... 483 rows
  [46/50] PAAA... 501 rows
  [46/50] PAAU... 31 rows
  [46/50] PAB... 501 rows
  [46/50] PABD... 501 rows
  [46/50] PABU... 501 rows
  [46/50] PALC... 501 rows
  -> Inserted 9010 rows (46/50 batches, 1099s elapsed)
  [47/50] PALD... 271 rows
  [47/50] PALL... 501 rows
  [47/50] PALU... 271 rows
  [47/50] PAMC... 501 rows
  [47/50] PANG... 275 rows
  [47/50] PAPI... 501 rows
  [47/50] PAPR... 501 rows
  [47/50] PATN... 402 rows
  [47/50] PATX... 71 rows
  [47/50] PAUG... 501 rows
  [47/50] PAVE... 501 rows
  [47/50] PAWZ... 501 rows
  [47/50] PAYH... 80 rows
  [47/50] PAYM... 80 rows
  [47/50] PAYR... 137 rows
  [47/50] PBAP... 501 rows
  [47/50] PBAU... 490 rows
  [47/50] PBD... 501 rows
  [47/50] PBDC... 501 rows
  [47/50] PBDE... 480 rows
  -> Inserted 7567 rows (47/50 batches, 1121s elapsed)
  [48/50] PBE... 501 rows
  [48/50] PBEU... 100 rows
  [48/50] PBFB... 501 rows
  [48/50] PBFR... 466 rows
  [48/50] PBJ... 501 rows
  [48/50] PBJA... 501 rows
  [48/50] PBJL... 492 rows
  [48/50] PBJN... 475 rows
  [48/50] PBL... 501 rows
  [48/50] PBMR... 501 rows
  [48/50] PBMY... 497 rows
  [48/50] PBNV... 252 rows
  [48/50] PBOC... 485 rows
  [48/50] PBOG... 100 rows
  [48/50] PBP... 501 rows
  [48/50] PBPH... 100 rows
  [48/50] PBQQ... 324 rows
  [48/50] PBRG... 87 rows
  [48/50] PBSE... 470 rows
  [48/50] PBTP... 501 rows
  -> Inserted 7856 rows (48/50 batches, 1143s elapsed)
  [49/50] PBUS... 501 rows
  [49/50] PBW... 501 rows
  [49/50] PCCE... 501 rows
  [49/50] PCEF... 501 rows
  [49/50] PCFI... 270 rows
  [49/50] PCGG... 501 rows
  [49/50] PCHI... 273 rows
  [49/50] PCI... 184 rows
  [49/50] PCIG... 501 rows
  [49/50] PCL... 182 rows
  [49/50] PCLG... 143 rows
  [49/50] PCLO... 348 rows
  [49/50] PCMM... 348 rows
  [49/50] PCPI... 15 rows
  [49/50] PCRB... 501 rows
  [49/50] PCS... 184 rows
  [49/50] PCY... 501 rows
  [49/50] PDBA... 501 rows
  [49/50] PDBC... 501 rows
  [49/50] PDDL... 197 rows
  -> Inserted 7154 rows (49/50 batches, 1166s elapsed)
  [50/50] PDEC... 501 rows
  [50/50] PDN... 501 rows
  [50/50] PDP... 501 rows
  [50/50] PEJ... 501 rows
  [50/50] PEMX... 501 rows
  [50/50] PEPS... 254 rows
  [50/50] PEVC... 307 rows
  [50/50] PEX... 501 rows
  [50/50] PEXL... 501 rows
  [50/50] PEY... 501 rows
  [50/50] PEZ... 501 rows
  [50/50] PFDE... 79 rows
  [50/50] PFEB... 501 rows
  [50/50] PFF... 501 rows
  [50/50] PFFA... 501 rows
  [50/50] PFFD... 501 rows
  [50/50] PFFR... 501 rows
  [50/50] PFFV... 501 rows
  [50/50] PFI... 501 rows
  [50/50] PFIG... 501 rows
  -> Inserted 9157 rows (50/50 batches, 1190s elapsed)

=== SUMMARY ===
Batches: 50
Failed ETFs: 0/1000
Total rows inserted: 382,554
Total time: 1190s
