
ETF Sparkline Backfill
  Supabase: https://oqkobptbvcazifpvjwfz.supabase.co
  Period: 2y | Interval: 1d
  Batch size: 20 | Fetch delay: 0.5s

Found 1000 ETFs in foreign_etfs table

  [32/50] MSTP... 218 rows ✓
  [32/50] MSTQ... 502 rows ✓
  [32/50] MSTU... 399 rows ✓
  [32/50] MSTW... 188 rows ✓
  [32/50] MSTX... 422 rows ✓
  [32/50] MSTY... 502 rows ✓
  [32/50] MSTZ... 399 rows ✓
  → Inserted 7570 rows into foreign_etf_prices

  [33/50] MTBA... 502 rows ✓
  [33/50] MTGP... 502 rows ✓
  [33/50] MTRA... 217 rows ✓
  [33/50] MTUL... 502 rows ✓
  [33/50] MTUM... 502 rows ✓
  [33/50] MTYY... 146 rows ✓
  [33/50] MUB... 502 rows ✓
  [33/50] MUD... 377 rows ✓
  [33/50] MULL... 360 rows ✓
  [33/50] MULT... 163 rows ✓
  [33/50] MUNI... 502 rows ✓
  [33/50] MUNY... 230 rows ✓
  [33/50] MUSE... 355 rows ✓
  [33/50] MUSI... 502 rows ✓
  [33/50] MUSQ... 502 rows ✓
  [33/50] MUST... 502 rows ✓
  [33/50] MUU... 383 rows ✓
  [33/50] MUYY... 7 rows ✓
  [33/50] MVAL... 502 rows ✓
  [33/50] MVFD... 502 rows ✓
  → Inserted 7760 rows into foreign_etf_prices

  [34/50] MVFG... 502 rows ✓
  [34/50] MVLL... 283 rows ✓
  [34/50] MVPA... 502 rows ✓
  [34/50] MVPL... 502 rows ✓
  [34/50] MVRL... 502 rows ✓
  [34/50] MVV... 502 rows ✓
  [34/50] MXI... 502 rows ✓
  [34/50] MYCF... 395 rows ✓
  [34/50] MYCG... 395 rows ✓
  [34/50] MYCH... 395 rows ✓
  [34/50] MYCI... 395 rows ✓
  [34/50] MYCJ... 395 rows ✓
  [34/50] MYCK... 395 rows ✓
  [34/50] MYCL... 394 rows ✓
  [34/50] MYCM... 395 rows ✓
  [34/50] MYCN... 394 rows ✓
  [34/50] MYCO... 149 rows ✓
  [34/50] MYHA... 38 rows ✓
  [34/50] MYHB... 38 rows ✓
  [34/50] MYHC... 38 rows ✓
  → Inserted 7111 rows into foreign_etf_prices

  [35/50] MYHD... 38 rows ✓
  [35/50] MYHE... 38 rows ✓
  [35/50] MYLD... 502 rows ✓
  [35/50] MYMF... 395 rows ✓
  [35/50] MYMG... 394 rows ✓
  [35/50] MYMH... 394 rows ✓
  [35/50] MYMI... 394 rows ✓
  [35/50] MYMJ... 394 rows ✓
  [35/50] MYMK... 149 rows ✓
  [35/50] MYY... 502 rows ✓
  [35/50] MZZ... 502 rows ✓
  [35/50] NACP... 502 rows ✓
  [35/50] NAIL... 502 rows ✓
  [35/50] NANC... 502 rows ✓
  [35/50] NANR... 502 rows ✓
  [35/50] NAPR... 502 rows ✓
  [35/50] NATO... 382 rows ✓
  [35/50] NAUG... 432 rows ✓
  [35/50] NBCE... 502 rows ✓
  [35/50] NBCM... 502 rows ✓
  → Inserted 8030 rows into foreign_etf_prices

  [36/50] NBCR... 432 rows ✓
  [36/50] NBDS... 502 rows ✓
  [36/50] NBET... 502 rows ✓
  [36/50] NBFC... 458 rows ✓
  [36/50] NBGX... 333 rows ✓
  [36/50] NBIE... 32 rows ✓
  [36/50] NBIG... 122 rows ✓
  [36/50] NBIL... 136 rows ✓
  [36/50] NBIZ... 63 rows ✓
  [36/50] NBJP... 403 rows ✓
  [36/50] NBOS... 502 rows ✓
  [36/50] NBSD... 459 rows ✓
  [36/50] NBSM... 502 rows ✓
  [36/50] NBTR... 335 rows ✓
  [36/50] NCIQ... 297 rows ✓
  [36/50] NCLO... 340 rows ✓
  [36/50] NCPB... 502 rows ✓
  [36/50] NDAA... 376 rows ✓
  [36/50] NDEC... 347 rows ✓
  [36/50] NDIA... 502 rows ✓
  → Inserted 7145 rows into foreign_etf_prices

  [37/50] NDIV... 502 rows ✓
  [37/50] NDOW... 486 rows ✓
  [37/50] NEAR... 502 rows ✓
  [37/50] NEBX... 156 rows ✓
  [37/50] NEHI... 96 rows ✓
  [37/50] NELS... 130 rows ✓
  [37/50] NEMD... 175 rows ✓
  [37/50] NEMG... 107 rows ✓
  [37/50] NERD... 502 rows ✓
  [37/50] NETG... 107 rows ✓
  [37/50] NETL... 502 rows ✓
  [37/50] NEWZ... 501 rows ✓
  [37/50] NFEB... 306 rows ✓
  [37/50] NFLP... 502 rows ✓
  [37/50] NFLT... 502 rows ✓
  [37/50] NFLU... 392 rows ✓
  [37/50] NFLW... 212 rows ✓
  [37/50] NFLY... 502 rows ✓
  [37/50] NFRA... 502 rows ✓
  [37/50] NFRX... 56 rows ✓
  → Inserted 6740 rows into foreign_etf_prices

  [38/50] NFTY... 502 rows ✓
  [38/50] NFXL... 388 rows ✓
  [38/50] NFXS... 388 rows ✓
  [38/50] NGHT... 11 rows ✓
  [38/50] NHYM... 313 rows ✓
  [38/50] NIHI... 150 rows ✓
  [38/50] NIKL... 502 rows ✓
  [38/50] NIOG... 85 rows ✓
  [38/50] NITE... 459 rows ✓
  [38/50] NIXT... 405 rows ✓
  [38/50] NJAN... 502 rows ✓
  [38/50] NJNK... 408 rows ✓
  [38/50] NJUL... 502 rows ✓
  [38/50] NJUN... 473 rows ✓
  [38/50] NLR... 502 rows ✓
  [38/50] NLSI... 91 rows ✓
  [38/50] NMAR... 287 rows ✓
  [38/50] NMAY... 245 rows ✓
  [38/50] NMB... 404 rows ✓
  [38/50] NMBL... 117 rows ✓
  → Inserted 6734 rows into foreign_etf_prices

  [39/50] NNEX... 109 rows ✓
  [39/50] NNOV... 367 rows ✓
  [39/50] NOBL... 502 rows ✓
  [39/50] NOCT... 502 rows ✓
  [39/50] NODE... 236 rows ✓
  [39/50] NOEQ... 22 rows ✓
  [39/50] NORW... 502 rows ✓
  [39/50] NOVM... 356 rows ✓
  [39/50] NOVP... 247 rows ✓
  [39/50] NOVZ... 502 rows ✓
  [39/50] NOWL... 195 rows ✓
  [39/50] NPFE... 30 rows ✓
  [39/50] NPFI...Failed to get ticker 'NPFI' reason: Failed to perform, curl: (28) Operation timed out after 10003 milliseconds with 0 bytes received. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
 502 rows ✓
  [39/50] NRES... 501 rows ✓
  [39/50] NRGD... 294 rows ✓
  [39/50] NRGU... 294 rows ✓
  [39/50] NRSH... 502 rows ✓
  [39/50] NSEP... 410 rows ✓
  [39/50] NSI... 502 rows ✓
  [39/50] NTSE... 502 rows ✓
  → Inserted 7077 rows into foreign_etf_prices

  [40/50] NTSI... 502 rows ✓
  [40/50] NTSX... 502 rows ✓
  [40/50] NUAG... 502 rows ✓
  [40/50] NUBD... 502 rows ✓
  [40/50] NUDM... 502 rows ✓
  [40/50] NUDV... 502 rows ✓
  [40/50] NUEM... 502 rows ✓
  [40/50] NUG... 107 rows ✓
  [40/50] NUGO... 502 rows ✓
  [40/50] NUGT... 502 rows ✓
  [40/50] NUGY... 106 rows ✓
  [40/50] NUHY... 502 rows ✓
  [40/50] NUKZ... 502 rows ✓
  [40/50] NULC... 502 rows ✓
  [40/50] NULG... 502 rows ✓
  [40/50] NULV... 502 rows ✓
  [40/50] NUMG... 502 rows ✓
  [40/50] NUMI... 313 rows ✓
  [40/50] NUMV... 502 rows ✓
  [40/50] NURE... 502 rows ✓
  → Inserted 9060 rows into foreign_etf_prices

  [41/50] NUSA... 502 rows ✓
  [41/50] NUSB... 502 rows ✓
  [41/50] NUSC... 502 rows ✓
  [41/50] NVBT... 502 rows ✓
  [41/50] NVBU... 367 rows ✓
  [41/50] NVBW... 502 rows ✓
  [41/50] NVD... 502 rows ✓
  [41/50] NVDD... 502 rows ✓
  [41/50] NVDG... 338 rows ✓
  [41/50] NVDL... 502 rows ✓
  [41/50] NVDO... 174 rows ✓
  [41/50] NVDQ... 502 rows ✓
  [41/50] NVDS... 502 rows ✓
  [41/50] NVDU... 502 rows ✓
  [41/50] NVDW... 295 rows ✓
  [41/50] NVDX... 502 rows ✓
  [41/50] NVDY... 502 rows ✓
  [41/50] NVII... 227 rows ✓
  [41/50] NVIR... 502 rows ✓
  [41/50] NVIT... 106 rows ✓
  → Inserted 8535 rows into foreign_etf_prices

  [42/50] NVOH... 323 rows ✓
  [42/50] NVOX... 346 rows ✓
  [42/50] NVTX... 156 rows ✓
  [42/50] NVYY... 237 rows ✓
  [42/50] NXTE... 502 rows ✓
  [42/50] NXTG... 502 rows ✓
  [42/50] NXTI... 502 rows ✓
  [42/50] NYF... 502 rows ✓
  [42/50] NYM... 112 rows ✓
  [42/50] NZAC... 502 rows ✓
  [42/50] NZUS... 501 rows ✓
  [42/50] OACP... 502 rows ✓
  [42/50] OAEM... 502 rows ✓
  [42/50] OAIM... 502 rows ✓
  [42/50] OAKM... 346 rows ✓
  [42/50] OALC... 502 rows ✓
  [42/50] OARK... 502 rows ✓
  [42/50] OASC... 464 rows ✓
  [42/50] OBIL... 502 rows ✓
  [42/50] OBND... 502 rows ✓
  → Inserted 8509 rows into foreign_etf_prices

  [43/50] OBOR... 502 rows ✓
  [43/50] OBTC... 502 rows ✓
  [43/50] OCIO... 502 rows ✓
  [43/50] OCTB... 131 rows ✓
  [43/50] OCTH... 502 rows ✓
  [43/50] OCTJ... 502 rows ✓
  [43/50] OCTM... 376 rows ✓
  [43/50] OCTP... 483 rows ✓
  [43/50] OCTT... 502 rows ✓
  [43/50] OCTU... 390 rows ✓
  [43/50] OCTW... 502 rows ✓
  [43/50] OCTZ... 502 rows ✓
  [43/50] ODDS... 501 rows ✓
  [43/50] ODHY... 205 rows ✓
  [43/50] ODTE... 14 rows ✓
  [43/50] OEF... 502 rows ✓
  [43/50] OEFA... 502 rows ✓
  [43/50] OGIG... 502 rows ✓
  [43/50] OGSP... 501 rows ✓
  [43/50] OIH... 502 rows ✓
  → Inserted 8625 rows into foreign_etf_prices

  [44/50] OILD... 502 rows ✓
  [44/50] OILK... 502 rows ✓
  [44/50] OILT... 502 rows ✓
  [44/50] OILU... 502 rows ✓
  [44/50] OKLL... 209 rows ✓
  [44/50] OKLS... 100 rows ✓
  [44/50] OKTG... 107 rows ✓
  [44/50] OMAH... 285 rows ✓
  [44/50] OMFL... 502 rows ✓
  [44/50] OMFS... 502 rows ✓
  [44/50] OND... 502 rows ✓
  [44/50] ONDG... 69 rows ✓
  [44/50] ONDL... 78 rows ✓
  [44/50] ONDU... 69 rows ✓
  [44/50] ONEH... 57 rows ✓
  [44/50] ONEO... 502 rows ✓
  [44/50] ONEQ... 502 rows ✓
  [44/50] ONEV... 502 rows ✓
  [44/50] ONEY... 502 rows ✓
  [44/50] ONEZ... 307 rows ✓
  → Inserted 6803 rows into foreign_etf_prices

  [45/50] ONLN... 502 rows ✓
  [45/50] ONOF... 502 rows ✓
  [45/50] OOSP... 502 rows ✓
  [45/50] OPEG... 90 rows ✓
  [45/50] OPER... 502 rows ✓
  [45/50] OPEX... 124 rows ✓
  [45/50] OPPE... 502 rows ✓
  [45/50] OPPJ... 502 rows ✓
  [45/50] OPTZ... 501 rows ✓
  [45/50] ORBX... 6 rows ✓
  [45/50] ORCS... 105 rows ✓
  [45/50] ORCU... 105 rows ✓
  [45/50] ORCX... 302 rows ✓
  [45/50] ORLG... 67 rows ✓
  [45/50] ORO... 128 rows ✓
  [45/50] ORR... 318 rows ✓
  [45/50] OSCG... 115 rows ✓
  [45/50] OSCV... 502 rows ✓
  [45/50] OSCX... 144 rows ✓
  [45/50] OSEA... 502 rows ✓
  → Inserted 6021 rows into foreign_etf_prices

  [46/50] OTGL... 195 rows ✓
  [46/50] OUNZ... 502 rows ✓
  [46/50] OUSA... 502 rows ✓
  [46/50] OUSM... 502 rows ✓
  [46/50] OVB... 502 rows ✓
  [46/50] OVF... 502 rows ✓
  [46/50] OVL... 502 rows ✓
  [46/50] OVLH... 502 rows ✓
  [46/50] OVM... 502 rows ✓
  [46/50] OVS... 502 rows ✓
  [46/50] OVT... 502 rows ✓
  [46/50] OWNB... 281 rows ✓
  [46/50] OWNS... 502 rows ✓
  [46/50] OZEM... 481 rows ✓
  [46/50] PAAA... 502 rows ✓
  [46/50] PAAU... 29 rows ✓
  [46/50] PAB... 502 rows ✓
  [46/50] PABD... 502 rows ✓
  [46/50] PABU... 502 rows ✓
  [46/50] PALC... 502 rows ✓
  → Inserted 9018 rows into foreign_etf_prices

  [47/50] PALD... 268 rows ✓
  [47/50] PALL... 502 rows ✓
  [47/50] PALU... 269 rows ✓
  [47/50] PAMC... 502 rows ✓
  [47/50] PANG... 273 rows ✓
  [47/50] PAPI... 502 rows ✓
  [47/50] PAPR... 502 rows ✓
  [47/50] PATN... 400 rows ✓
  [47/50] PATX... 69 rows ✓
  [47/50] PAUG... 502 rows ✓
  [47/50] PAVE... 502 rows ✓
  [47/50] PAWZ... 502 rows ✓
  [47/50] PAYH... 78 rows ✓
  [47/50] PAYM... 78 rows ✓
  [47/50] PAYR... 135 rows ✓
  [47/50] PBAP... 502 rows ✓
  [47/50] PBAU... 488 rows ✓
  [47/50] PBD... 502 rows ✓
  [47/50] PBDC... 502 rows ✓
  [47/50] PBDE... 478 rows ✓
  → Inserted 7556 rows into foreign_etf_prices

  [48/50] PBE... 502 rows ✓
  [48/50] PBEU... 98 rows ✓
  [48/50] PBFB... 502 rows ✓
  [48/50] PBFR... 464 rows ✓
  [48/50] PBJ... 502 rows ✓
  [48/50] PBJA... 502 rows ✓
  [48/50] PBJL... 490 rows ✓
  [48/50] PBJN... 473 rows ✓
  [48/50] PBL... 502 rows ✓
  [48/50] PBMR... 502 rows ✓
  [48/50] PBMY... 495 rows ✓
  [48/50] PBNV... 250 rows ✓
  [48/50] PBOC... 483 rows ✓
  [48/50] PBOG... 98 rows ✓
  [48/50] PBP... 502 rows ✓
  [48/50] PBPH... 98 rows ✓
  [48/50] PBQQ... 322 rows ✓
  [48/50] PBRG... 85 rows ✓
  [48/50] PBSE... 468 rows ✓
  [48/50] PBTP... 502 rows ✓
  → Inserted 7840 rows into foreign_etf_prices

  [49/50] PBUS... 501 rows ✓
  [49/50] PBW... 501 rows ✓
  [49/50] PCCE... 501 rows ✓
  [49/50] PCEF... 502 rows ✓
  [49/50] PCFI... 268 rows ✓
  [49/50] PCGG... 501 rows ✓
  [49/50] PCHI... 271 rows ✓
  [49/50] PCI... 181 rows ✓
  [49/50] PCIG... 501 rows ✓
  [49/50] PCL... 179 rows ✓
  [49/50] PCLG... 141 rows ✓
  [49/50] PCLO... 346 rows ✓
  [49/50] PCMM... 346 rows ✓
  [49/50] PCPI... 13 rows ✓
  [49/50] PCRB... 502 rows ✓
  [49/50] PCS... 182 rows ✓
  [49/50] PCY... 502 rows ✓
  [49/50] PDBA... 501 rows ✓
  [49/50] PDBC... 501 rows ✓
  [49/50] PDDL... 195 rows ✓
    insert error for PCEF: 400 {"code":"PGRST102","details":null,"hint":null,"message":"Empty or invalid json"}
    insert error for PCRB: 400 {"code":"PGRST102","details":null,"hint":null,"message":"Empty or invalid json"}
    insert error for PCY: 400 {"code":"PGRST102","details":null,"hint":null,"message":"Empty or invalid json"}
  → Inserted 7135 rows into foreign_etf_prices

  [50/50] PDEC... 501 rows ✓
  [50/50] PDN... 501 rows ✓
  [50/50] PDP... 501 rows ✓
  [50/50] PEJ... 501 rows ✓
  [50/50] PEMX... 501 rows ✓
  [50/50] PEPS... 252 rows ✓
  [50/50] PEVC... 305 rows ✓
  [50/50] PEX... 501 rows ✓
  [50/50] PEXL... 501 rows ✓
  [50/50] PEY... 502 rows ✓
  [50/50] PEZ... 501 rows ✓
  [50/50] PFDE... 77 rows ✓
  [50/50] PFEB... 501 rows ✓
  [50/50] PFF... 501 rows ✓
  [50/50] PFFA... 502 rows ✓
  [50/50] PFFD... 501 rows ✓
  [50/50] PFFR... 502 rows ✓
  [50/50] PFFV... 501 rows ✓
  [50/50] PFI... 501 rows ✓
  [50/50] PFIG... 502 rows ✓
    insert error for PEY: 400 {"code":"PGRST102","details":null,"hint":null,"message":"Empty or invalid json"}
    insert error for PFFA: 400 {"code":"PGRST102","details":null,"hint":null,"message":"Empty or invalid json"}
    insert error for PFFR: 400 {"code":"PGRST102","details":null,"hint":null,"message":"Empty or invalid json"}
    insert error for PFIG: 400 {"code":"PGRST102","details":null,"hint":null,"message":"Empty or invalid json"}
  → Inserted 9155 rows into foreign_etf_prices

============================================================
✅ Done!
   ETFs processed: 1000/1000
   Failed ETFs: 0
   Total price rows inserted: 389,667

Sparklines will be computed by page.tsx on next request.
